date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:45:53	307168/307168	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225ccbe0f8-4afe0%22	https://colorlib.com/preview/theme/minishop/fonts/icomoon/icomoon.ttf?6tt51o	D:/GitProjects/bartektendev.github.io/silkgames/slikgames/colorlib.com/preview/theme/minishop/fonts/icomoon/icomoonccfb.ttf	(from https://colorlib.com/preview/theme/minishop/css/icomoon.css)
10:45:53	307244/307244	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225ccbe0f9-4b02c%22	https://colorlib.com/preview/theme/minishop/fonts/icomoon/icomoon.woff?6tt51o	D:/GitProjects/bartektendev.github.io/silkgames/slikgames/colorlib.com/preview/theme/minishop/fonts/icomoon/icomoonccfb.woff	(from https://colorlib.com/preview/theme/minishop/css/icomoon.css)
10:45:54	935341/935341	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ccbe0f7-e45ad%22	https://colorlib.com/preview/theme/minishop/fonts/icomoon/icomoon.svg?6tt51o	D:/GitProjects/bartektendev.github.io/silkgames/slikgames/colorlib.com/preview/theme/minishop/fonts/icomoon/icomoonccfb.svg	(from https://colorlib.com/preview/theme/minishop/css/icomoon.css)
10:45:54	125027/125027	---M--	200	added ('OK')	image/jpeg	etag:%225ccbe0b9-1e863%22	https://colorlib.com/preview/theme/minishop/images/bg_6.jpg	D:/GitProjects/bartektendev.github.io/silkgames/slikgames/colorlib.com/preview/theme/minishop/images/bg_6.jpg	(from https://colorlib.com/preview/theme/minishop/shop.html)
10:45:54	92643/92643	---M--	200	added ('OK')	image/jpeg	etag:%225ccbe0cb-169e3%22	https://colorlib.com/preview/theme/minishop/images/product-3.jpg	D:/GitProjects/bartektendev.github.io/silkgames/slikgames/colorlib.com/preview/theme/minishop/images/product-3.jpg	(from https://colorlib.com/preview/theme/minishop/cart.html)
10:45:55	73347/73347	---M--	200	added ('OK')	image/jpeg	etag:%225ccbe0cd-11e83%22	https://colorlib.com/preview/theme/minishop/images/product-4.jpg	D:/GitProjects/bartektendev.github.io/silkgames/slikgames/colorlib.com/preview/theme/minishop/images/product-4.jpg	(from https://colorlib.com/preview/theme/minishop/cart.html)
10:45:55	602280/602280	---M--	200	added ('OK')	image/jpeg	etag:%225ccbe0b5-930a8%22	https://colorlib.com/preview/theme/minishop/images/about.jpg	D:/GitProjects/bartektendev.github.io/silkgames/slikgames/colorlib.com/preview/theme/minishop/images/about.jpg	(from https://colorlib.com/preview/theme/minishop/about.html)
10:45:55	22250/22250	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20May%202019%2006:33:01%20GMT	https://colorlib.com/preview/theme/minishop/blog-single.html	D:/GitProjects/bartektendev.github.io/silkgames/slikgames/colorlib.com/preview/theme/minishop/blog-single.html	(from https://colorlib.com/preview/theme/minishop/blog.html)
10:45:55	85069/85069	---M--	200	added ('OK')	image/jpeg	etag:%225ccbe0bf-14c4d%22	https://colorlib.com/preview/theme/minishop/images/image_1.jpg	D:/GitProjects/bartektendev.github.io/silkgames/slikgames/colorlib.com/preview/theme/minishop/images/image_1.jpg	(from https://colorlib.com/preview/theme/minishop/blog.html)
10:45:55	42214/42214	---M--	200	added ('OK')	image/jpeg	etag:%225ccbe0c0-a4e6%22	https://colorlib.com/preview/theme/minishop/images/image_2.jpg	D:/GitProjects/bartektendev.github.io/silkgames/slikgames/colorlib.com/preview/theme/minishop/images/image_2.jpg	(from https://colorlib.com/preview/theme/minishop/blog.html)
10:45:56	41696/41696	---M--	200	added ('OK')	image/jpeg	etag:%225ccbe0c0-a2e0%22	https://colorlib.com/preview/theme/minishop/images/image_3.jpg	D:/GitProjects/bartektendev.github.io/silkgames/slikgames/colorlib.com/preview/theme/minishop/images/image_3.jpg	(from https://colorlib.com/preview/theme/minishop/blog.html)
10:45:56	92967/92967	---M--	200	added ('OK')	image/jpeg	etag:%225ccbe0c1-16b27%22	https://colorlib.com/preview/theme/minishop/images/image_5.jpg	D:/GitProjects/bartektendev.github.io/silkgames/slikgames/colorlib.com/preview/theme/minishop/images/image_5.jpg	(from https://colorlib.com/preview/theme/minishop/blog.html)
10:45:57	102005/102005	---M--	200	added ('OK')	image/jpeg	etag:%225ccbe0c1-18e75%22	https://colorlib.com/preview/theme/minishop/images/image_6.jpg	D:/GitProjects/bartektendev.github.io/silkgames/slikgames/colorlib.com/preview/theme/minishop/images/image_6.jpg	(from https://colorlib.com/preview/theme/minishop/blog.html)
